datetime,light
2013-05-14 18:10:17,147.62
2013-05-14 18:15:17,136.27
2013-05-14 18:20:17,147.62
2013-05-14 18:25:17,150
2013-05-14 18:30:17,150
2013-05-14 18:35:17,147.62
2013-05-14 18:40:17,147.62
2013-05-14 18:45:17,124.91
2013-05-14 18:50:17,102.2
2013-05-14 18:55:17,90.84
2013-05-14 19:00:17,79.49
2013-05-14 19:05:17,68.13
2013-05-14 19:10:17,56.78
2013-05-14 19:15:17,45.42
2013-05-14 19:20:17,45.42
2013-05-14 19:25:17,22.71
2013-05-14 19:30:17,11.36
2013-05-14 19:35:17,45.42
2013-05-14 19:40:17,34.07
2013-05-14 21:35:17,34.07
2013-05-14 21:40:17,11.36
2013-05-15 03:40:17,11.36
2013-05-15 03:45:17,34.07
2013-05-15 03:50:17,45.42
2013-05-15 03:55:17,56.78
2013-05-15 04:00:17,150
2013-05-15 04:05:17,150
2013-05-15 04:10:17,68.13
2013-05-15 04:25:17,68.13
2013-05-15 04:30:17,79.49
2013-05-15 04:35:17,68.13
2013-05-15 04:40:17,79.49
2013-05-15 04:45:17,79.49
2013-05-15 04:50:17,113.56
2013-05-15 04:55:17,147.62
2013-05-15 05:00:17,150
2013-05-15 05:10:17,150
2013-05-15 05:15:17,147.62
2013-05-15 05:20:17,150
2013-05-15 19:35:16,150
2013-05-15 19:40:16,56.78
2013-05-15 20:20:16,56.78
2013-05-15 20:25:16,11.36
2013-05-16 03:25:16,11.36
2013-05-16 03:30:16,22.71
2013-05-16 03:35:16,45.42
2013-05-16 03:40:16,45.42
2013-05-16 03:45:16,56.78
2013-05-16 03:50:16,56.78
2013-05-16 03:55:16,136.27
2013-05-16 04:00:16,150
2013-05-16 15:35:16,150
2013-05-16 15:40:16,147.62
2013-05-16 15:45:16,150
2013-05-16 17:55:16,150
2013-05-16 18:00:16,79.49
2013-05-16 18:05:16,79.49
2013-05-16 18:10:16,102.2
2013-05-16 18:15:16,147.62
2013-05-16 18:20:16,150
2013-05-16 18:30:16,150
2013-05-16 18:35:16,147.62
2013-05-16 18:40:16,79.49
2013-05-16 18:45:16,90.84
2013-05-16 18:50:16,90.84
2013-05-16 18:55:16,68.13
2013-05-16 19:00:16,56.78
2013-05-16 19:05:16,45.42
2013-05-16 19:10:16,34.07
2013-05-16 19:15:16,22.71
2013-05-16 19:20:16,22.71
2013-05-16 19:25:16,11.36
2013-05-17 03:00:16,11.36
2013-05-17 03:05:16,34.07
2013-05-17 03:25:16,34.07
2013-05-17 03:30:16,45.42
2013-05-17 03:35:16,45.42
2013-05-17 03:40:16,56.78
2013-05-17 03:55:16,56.78
2013-05-17 04:00:16,79.49
2013-05-17 04:05:16,79.49
2013-05-17 04:10:16,113.56
2013-05-17 04:15:16,124.91
2013-05-17 04:25:16,124.91
2013-05-17 04:30:16,136.27
2013-05-17 04:40:16,136.27
2013-05-17 04:45:16,150
2013-05-17 17:40:16,150
2013-05-17 17:45:16,147.62
2013-05-17 17:50:16,136.27
2013-05-17 17:55:16,150
2013-05-17 18:05:16,150
2013-05-17 18:10:16,124.91
2013-05-17 18:15:16,147.62
2013-05-17 18:20:16,147.62
2013-05-17 18:25:16,150
2013-05-17 18:30:16,147.62
2013-05-17 18:35:16,124.91
2013-05-17 18:40:16,150
2013-05-17 21:10:16,150
2013-05-17 21:15:16,11.36
2013-05-18 03:40:16,11.36
2013-05-18 03:45:16,22.71
2013-05-18 03:50:16,22.71
2013-05-18 03:55:16,34.07
2013-05-18 04:00:16,45.42
2013-05-18 04:20:16,45.42
2013-05-18 04:25:16,150
2013-05-18 05:05:16,150
2013-05-18 05:10:16,90.84
2013-05-18 05:15:16,113.56
2013-05-18 05:25:16,113.56
2013-05-18 05:30:16,136.27
2013-05-18 05:35:16,124.91
2013-05-18 05:40:16,136.27
2013-05-18 05:45:16,124.91
2013-05-18 05:50:16,113.56
2013-05-18 05:55:16,102.2
2013-05-18 06:00:16,90.84
2013-05-18 06:05:16,90.84
2013-05-18 06:10:16,102.2
2013-05-18 06:15:16,113.56
2013-05-18 06:20:16,113.56
2013-05-18 06:25:16,124.91
2013-05-18 06:35:16,124.91
2013-05-18 06:40:16,136.27
2013-05-18 06:55:16,136.27
2013-05-18 07:00:16,150
2013-05-18 17:20:16,150
2013-05-18 17:25:16,147.62
2013-05-18 17:30:16,147.62
2013-05-18 17:35:16,136.27
2013-05-18 17:40:16,124.91
2013-05-18 17:45:16,124.91
2013-05-18 17:50:16,136.27
2013-05-18 17:55:16,124.91
2013-05-18 18:00:16,124.91
2013-05-18 18:05:16,147.62
2013-05-18 18:15:16,147.62
2013-05-18 18:20:16,136.27
2013-05-18 18:25:16,124.91
2013-05-18 18:30:16,124.91
2013-05-18 18:35:16,113.56
2013-05-18 18:40:16,102.2
2013-05-18 18:45:16,102.2
2013-05-18 18:50:16,150
2013-05-18 20:40:16,150
2013-05-18 20:45:16,34.07
2013-05-18 20:50:16,11.36
2013-05-19 03:30:16,11.36
2013-05-19 03:35:16,22.71
2013-05-19 03:40:16,34.07
2013-05-19 03:45:16,34.07
2013-05-19 03:50:16,45.42
2013-05-19 03:55:16,150
2013-05-19 04:00:16,150
2013-05-19 04:05:16,124.91
2013-05-19 04:10:16,113.56
2013-05-19 04:25:16,113.56
2013-05-19 04:30:16,124.91
2013-05-19 04:35:16,113.56
2013-05-19 04:45:16,113.56
2013-05-19 04:50:16,124.91
2013-05-19 04:55:16,124.91
2013-05-19 05:00:16,136.27
2013-05-19 05:05:16,136.27
2013-05-19 05:10:16,147.62
2013-05-19 05:20:16,147.62
2013-05-19 05:25:16,113.56
2013-05-19 05:30:16,124.91
2013-05-19 05:35:16,124.91
2013-05-19 05:40:16,136.27
2013-05-19 05:45:16,147.62
2013-05-19 05:50:16,150
2013-05-19 18:15:16,150
2013-05-19 18:20:16,136.27
2013-05-19 18:25:16,113.56
2013-05-19 18:30:16,90.84
2013-05-19 18:35:16,79.49
2013-05-19 18:45:16,79.49
2013-05-19 18:50:16,68.13
2013-05-19 18:55:16,150
2013-05-19 21:10:16,150
2013-05-19 21:15:16,11.36
2013-05-20 03:35:16,11.36
2013-05-20 03:40:16,22.71
2013-05-20 03:45:16,34.07
2013-05-20 03:50:16,45.42
2013-05-20 04:15:16,45.42
2013-05-20 04:20:16,56.78
2013-05-20 04:30:16,56.78
2013-05-20 04:35:16,150
2013-05-20 05:05:16,150
2013-05-20 05:10:16,56.78
2013-05-20 05:15:16,68.13
2013-05-20 05:20:16,68.13
2013-05-20 05:25:16,79.49
2013-05-20 05:30:16,68.13
2013-05-20 05:35:16,79.49
2013-05-20 05:40:16,90.84
2013-05-20 05:45:16,90.84
2013-05-20 05:50:16,147.62
2013-05-20 05:55:16,150
2013-05-20 07:05:16,150
2013-05-20 07:10:16,124.91
2013-05-20 07:15:16,102.2
2013-05-20 07:20:16,113.56
2013-05-20 07:25:16,150
2013-05-20 14:05:16,150
2013-05-20 14:10:16,147.62
2013-05-20 14:15:16,147.62
2013-05-20 14:20:16,150
2013-05-20 16:10:16,150
2013-05-20 16:15:16,147.62
2013-05-20 16:20:16,113.56
2013-05-20 16:25:16,102.2
2013-05-20 16:30:16,102.2
2013-05-20 16:35:16,124.91
2013-05-20 16:40:16,124.91
2013-05-20 16:45:16,147.62
2013-05-20 16:50:16,147.62
2013-05-20 16:55:16,102.2
2013-05-20 17:00:16,113.56
2013-05-20 17:05:16,124.91
2013-05-20 17:15:16,124.91
2013-05-20 17:20:16,136.27
2013-05-20 17:25:16,136.27
2013-05-20 17:30:16,150
2013-05-20 18:00:16,150
2013-05-20 18:05:16,147.62
2013-05-20 18:10:16,147.62
2013-05-20 18:15:16,136.27
2013-05-20 18:20:16,136.27
2013-05-20 18:25:16,113.56
2013-05-20 18:30:16,90.84
2013-05-20 18:35:16,79.49
2013-05-20 18:40:16,150
2013-05-20 20:20:16,150
2013-05-20 20:25:16,11.36
2013-05-21 03:35:15,11.36
2013-05-21 03:40:15,22.71
2013-05-21 03:45:15,45.42
2013-05-21 03:50:15,45.42
2013-05-21 03:55:15,56.78
2013-05-21 04:00:15,150
2013-05-21 04:35:15,150
2013-05-21 04:40:15,79.49
2013-05-21 04:45:15,79.49
2013-05-21 04:50:15,90.84
2013-05-21 05:10:15,90.84
2013-05-21 05:15:15,113.56
2013-05-21 05:20:15,124.91
2013-05-21 05:25:15,124.91
2013-05-21 05:30:15,150
2013-05-21 21:25:15,150
2013-05-21 21:30:15,34.07
2013-05-21 21:35:15,34.07
2013-05-21 21:40:15,11.36
2013-05-22 03:25:15,11.36
2013-05-22 03:30:15,22.71
2013-05-22 03:35:15,22.71
2013-05-22 03:40:15,34.07
2013-05-22 03:45:15,34.07
2013-05-22 03:50:15,45.42
2013-05-22 04:00:15,45.42
2013-05-22 04:05:15,56.78
2013-05-22 04:15:15,56.78
2013-05-22 04:20:15,124.91
2013-05-22 04:25:15,150
2013-05-22 05:25:15,150
2013-05-22 05:30:15,113.56
2013-05-22 05:40:15,113.56
2013-05-22 05:45:15,147.62
2013-05-22 05:50:15,136.27
2013-05-22 05:55:15,147.62
2013-05-22 06:00:15,147.62
2013-05-22 06:05:15,150
2013-05-22 21:10:15,150
2013-05-22 21:15:15,11.36
2013-05-23 03:45:15,11.36
2013-05-23 03:50:15,34.07
2013-05-23 03:55:15,34.07
2013-05-23 04:00:15,45.42
2013-05-23 04:20:15,45.42
2013-05-23 04:25:15,56.78
2013-05-23 04:30:15,56.78
2013-05-23 04:35:15,68.13
2013-05-23 04:40:15,79.49
2013-05-23 04:45:15,79.49
2013-05-23 04:50:15,90.84
2013-05-23 04:55:15,90.84
2013-05-23 05:00:15,102.2
2013-05-23 05:05:15,113.56
2013-05-23 05:10:15,136.27
2013-05-23 05:15:15,147.62
2013-05-23 05:20:15,150
2013-05-23 21:10:15,150
2013-05-23 21:15:15,34.07
2013-05-23 21:20:15,11.36
2013-05-24 03:10:15,11.36
2013-05-24 03:15:15,22.71
2013-05-24 03:20:15,34.07
2013-05-24 03:25:15,45.42
2013-05-24 03:30:15,45.42
2013-05-24 03:35:15,56.78
2013-05-24 03:40:15,150
2013-05-24 21:15:15,150
2013-05-24 21:20:15,11.36
2013-05-25 03:15:15,11.36
2013-05-25 03:20:15,22.71
2013-05-25 03:25:15,34.07
2013-05-25 03:30:15,45.42
2013-05-25 03:40:15,45.42
2013-05-25 03:45:15,56.78
2013-05-25 03:50:15,56.78
2013-05-25 03:55:15,68.13
2013-05-25 04:00:15,90.84
2013-05-25 04:05:15,124.91
2013-05-25 04:10:15,150
2013-05-25 16:10:15,150
2013-05-25 16:15:15,147.62
2013-05-25 16:20:15,147.62
2013-05-25 16:25:15,150
2013-05-25 16:30:15,147.62
2013-05-25 16:35:15,150
2013-05-25 16:40:15,150
2013-05-25 16:45:15,147.62
2013-05-25 16:50:15,136.27
2013-05-25 16:55:15,136.27
2013-05-25 17:00:15,124.91
2013-05-25 17:05:15,136.27
2013-05-25 17:10:15,150
2013-05-25 17:25:15,150
2013-05-25 17:30:15,45.42
2013-05-25 17:50:15,45.42
2013-05-25 17:55:15,56.78
2013-05-25 18:00:15,56.78
2013-05-25 18:05:15,45.42
2013-05-25 19:35:15,45.42
2013-05-25 19:40:15,34.07
2013-05-25 19:45:15,22.71
2013-05-25 19:55:15,22.71
2013-05-25 20:00:15,11.36
2013-05-26 03:20:15,11.36
2013-05-26 03:25:15,22.71
2013-05-26 03:30:15,45.42
2013-05-26 03:40:15,45.42
2013-05-26 03:45:15,56.78
2013-05-26 03:50:15,56.78
2013-05-26 03:55:15,68.13
2013-05-26 04:00:15,45.42
2013-05-26 04:05:15,68.13
2013-05-26 04:10:15,68.13
2013-05-26 04:15:15,56.78
2013-05-26 04:20:15,68.13
2013-05-26 04:25:15,68.13
2013-05-26 04:30:15,56.78
2013-05-26 04:35:15,68.13
2013-05-26 04:50:15,68.13
2013-05-26 04:55:15,79.49
2013-05-26 05:00:15,136.27
2013-05-26 05:05:15,147.62
2013-05-26 05:10:15,150
2013-05-26 19:30:14,150
2013-05-26 19:35:14,147.62
2013-05-26 19:40:14,90.84
2013-05-26 19:45:14,79.49
2013-05-26 19:55:14,79.49
2013-05-26 20:00:14,68.13
2013-05-26 20:05:14,79.49
2013-05-26 20:10:14,79.49
2013-05-26 20:15:14,68.13
2013-05-26 20:20:14,113.56
2013-05-26 20:25:14,124.91
2013-05-26 20:30:14,113.56
2013-05-26 20:35:14,124.91
2013-05-26 20:45:14,124.91
2013-05-26 20:50:14,136.27
2013-05-26 20:55:14,113.56
2013-05-26 21:05:14,113.56
2013-05-26 21:10:14,124.91
2013-05-26 21:15:14,102.2
2013-05-26 21:20:14,79.49
2013-05-26 21:25:14,11.36
2013-05-27 03:05:14,11.36
2013-05-27 03:10:14,34.07
2013-05-27 03:15:14,45.42
2013-05-27 03:20:14,45.42
2013-05-27 03:25:14,56.78
2013-05-27 03:30:14,68.13
2013-05-27 03:35:14,79.49
2013-05-27 03:40:14,90.84
2013-05-27 03:45:14,102.2
2013-05-27 03:50:14,124.91
2013-05-27 03:55:14,136.27
2013-05-27 04:00:14,147.62
2013-05-27 04:05:14,150
2013-05-27 13:55:14,150
2013-05-27 14:00:14,56.78
2013-05-27 14:05:14,45.42
2013-05-27 14:10:14,11.36
2013-05-27 14:15:14,11.36
2013-05-27 14:20:14,34.07
2013-05-27 14:25:14,11.36
2013-05-27 14:30:14,11.36
2013-05-27 14:35:14,34.07
2013-05-27 14:50:14,34.07
2013-05-27 14:55:14,56.78
2013-05-27 15:00:14,34.07
2013-05-27 15:05:14,11.36
2013-05-27 15:35:14,11.36
2013-05-27 15:40:14,45.42
2013-05-27 15:45:14,34.07
2013-05-27 15:50:14,68.13
2013-05-27 15:55:14,102.2
2013-05-27 16:00:14,150
2013-05-27 20:15:14,150
2013-05-27 20:20:14,102.2
2013-05-27 20:25:14,45.42
2013-05-27 20:30:14,34.07
2013-05-27 20:35:14,150
2013-05-27 20:40:14,124.91
2013-05-27 20:45:14,102.2
2013-05-27 20:50:14,79.49
2013-05-27 20:55:14,56.78
2013-05-27 21:00:14,56.78
2013-05-27 21:05:14,22.71
2013-05-27 21:10:14,11.36
2013-05-28 02:15:14,11.36
2013-05-28 02:20:14,22.71
2013-05-28 02:25:14,22.71
2013-05-28 02:30:14,56.78
2013-05-28 02:35:14,68.13
2013-05-28 02:40:14,56.78
2013-05-28 02:45:14,90.84
2013-05-28 02:50:14,124.91
2013-05-28 02:55:14,150
2013-05-28 16:10:14,150
2013-05-28 16:15:14,113.56
2013-05-28 16:20:14,150
2013-05-28 16:25:14,136.27
2013-05-28 16:30:14,102.2
2013-05-28 16:40:14,102.2
2013-05-28 16:45:14,113.56
2013-05-28 16:50:14,150
2013-05-28 16:55:14,102.2
2013-05-28 17:00:14,113.56
2013-05-28 17:10:14,113.56
2013-05-28 17:15:14,124.91
2013-05-28 17:20:14,136.27
2013-05-28 17:25:14,150
2013-05-28 20:30:14,150
2013-05-28 20:35:14,147.62
2013-05-28 20:40:14,102.2
2013-05-28 20:45:14,68.13
2013-05-28 20:50:14,56.78
2013-05-28 20:55:14,45.42
2013-05-28 21:00:14,34.07
2013-05-28 21:05:14,11.36
2013-05-29 02:30:14,11.36
2013-05-29 02:35:14,22.71
2013-05-29 02:40:14,45.42
2013-05-29 02:45:14,79.49
2013-05-29 02:50:14,124.91
2013-05-29 02:55:14,150
2013-05-29 03:35:14,150
2013-05-29 03:40:14,56.78
2013-05-29 03:45:14,45.42
2013-05-29 04:10:14,45.42
2013-05-29 04:15:14,56.78
2013-05-29 04:20:14,56.78
2013-05-29 04:25:14,45.42
2013-05-29 04:30:14,56.78
2013-05-29 04:35:14,45.42
2013-05-29 04:40:14,11.36
2013-05-29 05:15:14,11.36
2013-05-29 05:20:14,45.42
2013-05-29 05:25:14,56.78
2013-05-29 05:30:14,90.84
2013-05-29 05:35:14,113.56
2013-05-29 05:40:14,150
2013-05-29 05:45:14,150
2013-05-29 05:50:14,147.62
2013-05-29 05:55:14,113.56
2013-05-29 06:00:14,124.91
2013-05-29 06:05:14,150
2013-05-29 06:10:14,102.2
2013-05-29 06:15:14,124.91
2013-05-29 06:20:14,150
2013-05-29 06:25:14,150
2013-05-29 06:30:14,79.49
2013-05-29 06:35:14,150
2013-05-29 06:40:14,150
2013-05-29 06:45:14,124.91
2013-05-29 06:55:14,124.91
2013-05-29 07:00:14,136.27
2013-05-29 07:05:14,136.27
2013-05-29 07:10:14,150
2013-05-29 17:15:14,150
2013-05-29 17:20:14,124.91
2013-05-29 17:25:14,150
2013-05-29 20:30:14,150
2013-05-29 20:35:14,102.2
2013-05-29 20:40:14,90.84
2013-05-29 20:45:14,68.13
2013-05-29 20:50:14,11.36
2013-05-30 02:25:14,11.36
2013-05-30 02:30:14,22.71
2013-05-30 02:35:14,34.07
2013-05-30 02:40:14,56.78
2013-05-30 02:45:14,68.13
2013-05-30 02:50:14,22.71
2013-05-30 02:55:14,147.62
2013-05-30 03:00:14,150
2013-05-30 06:30:14,150
2013-05-30 06:35:14,102.2
2013-05-30 06:40:14,150
2013-05-30 10:45:14,150
2013-05-30 10:50:14,147.62
2013-05-30 10:55:14,150
2013-05-30 11:05:14,150
2013-05-30 11:10:14,56.78
2013-05-30 11:15:14,150
2013-05-30 17:35:14,150
2013-05-30 17:40:14,136.27
2013-05-30 17:45:14,150
2013-05-30 19:45:14,150
2013-05-30 19:50:14,79.49
2013-05-30 19:55:14,150
2013-05-30 20:00:14,150
2013-05-30 20:05:14,68.13
2013-05-30 20:10:14,45.42
2013-05-30 20:20:14,45.42
2013-05-30 20:25:14,34.07
2013-05-30 20:30:14,22.71
2013-05-30 20:35:14,11.36
2013-05-31 02:20:14,11.36
2013-05-31 02:25:14,56.78
2013-05-31 02:30:14,68.13
2013-05-31 02:35:14,90.84
2013-05-31 02:40:14,147.62
2013-05-31 02:45:14,102.2
2013-05-31 02:50:14,150
2013-05-31 18:30:14,150
2013-05-31 18:35:14,90.84
2013-05-31 18:40:14,68.13
2013-05-31 18:45:14,150
2013-05-31 19:00:14,150
2013-05-31 19:05:14,79.49
2013-05-31 19:10:14,150
2013-05-31 19:35:14,150
2013-05-31 19:40:14,68.13
2013-05-31 19:45:14,150
2013-05-31 19:50:14,150
2013-05-31 19:55:14,68.13
2013-05-31 20:00:14,150
2013-05-31 20:10:14,150
2013-05-31 20:15:14,45.42
2013-05-31 20:20:14,22.71
2013-05-31 20:25:14,11.36
2013-05-31 20:30:14,68.13
2013-05-31 20:35:14,68.13
2013-05-31 20:40:14,11.36
2013-06-01 02:45:14,11.36
2013-06-01 02:50:14,34.07
2013-06-01 02:55:14,45.42
2013-06-01 03:05:14,45.42
2013-06-01 03:10:14,56.78
2013-06-01 03:15:14,56.78
2013-06-01 03:20:14,45.42
2013-06-01 03:25:14,56.78
2013-06-01 03:30:14,150
2013-06-01 03:35:14,56.78
2013-06-01 03:40:14,56.78
2013-06-01 03:45:14,68.13
2013-06-01 03:50:14,150
2013-06-01 04:05:14,150
2013-06-01 04:10:14,90.84
2013-06-01 04:15:14,68.13
2013-06-01 04:20:14,150
2013-06-01 04:40:14,150
2013-06-01 04:45:14,68.13
2013-06-01 04:50:14,68.13
2013-06-01 04:55:14,150
2013-06-01 05:15:14,150
2013-06-01 05:20:14,136.27
2013-06-01 05:25:14,150
2013-06-01 19:35:13,150
2013-06-01 19:40:13,147.62
2013-06-01 19:45:13,150
2013-06-01 19:50:13,150
2013-06-01 19:55:13,34.07
2013-06-01 20:05:13,34.07
2013-06-01 20:10:13,11.36
2013-06-02 03:00:13,11.36
2013-06-02 03:05:13,150
2013-06-02 03:45:13,150
2013-06-02 03:50:13,56.78
2013-06-02 03:55:13,45.42
2013-06-02 04:00:13,150
2013-06-02 20:35:13,150
2013-06-02 20:40:13,102.2
2013-06-02 20:45:13,113.56
2013-06-02 20:50:13,45.42
2013-06-02 20:55:13,34.07
2013-06-02 21:00:13,11.36
2013-06-02 21:05:13,11.36
2013-06-02 21:10:13,22.71
2013-06-02 21:15:13,11.36
2013-06-03 02:15:13,11.36
2013-06-03 02:20:13,22.71
2013-06-03 02:25:13,45.42
2013-06-03 02:30:13,56.78
2013-06-03 02:35:13,79.49
2013-06-03 02:40:13,113.56
2013-06-03 02:45:13,147.62
2013-06-03 02:50:13,150
2013-06-03 03:55:13,150
2013-06-03 04:00:13,124.91
2013-06-03 04:05:13,150
2013-06-03 04:15:13,150
2013-06-03 04:20:13,102.2
2013-06-03 04:25:13,150
2013-06-03 19:35:13,150
2013-06-03 19:40:13,56.78
2013-06-03 19:45:13,150
2013-06-03 19:50:13,150
2013-06-03 19:55:13,56.78
2013-06-03 20:00:13,79.49
2013-06-03 20:05:13,68.13
2013-06-03 20:10:13,150
2013-06-03 20:15:13,150
2013-06-03 20:20:13,56.78
2013-06-03 20:25:13,45.42
2013-06-03 20:30:13,34.07
2013-06-03 20:35:13,34.07
2013-06-03 20:40:13,22.71
2013-06-03 20:45:13,11.36
2013-06-04 02:40:13,11.36
2013-06-04 02:45:13,79.49
2013-06-04 02:50:13,102.2
2013-06-04 02:55:13,90.84
2013-06-04 03:00:13,45.42
2013-06-04 03:05:13,150
2013-06-04 03:15:13,150
2013-06-04 03:20:13,45.42
2013-06-04 03:25:13,150
2013-06-04 03:40:13,150
2013-06-04 03:45:13,136.27
2013-06-04 03:50:13,102.2
2013-06-04 03:55:13,150
2013-06-04 19:55:13,150
2013-06-04 20:00:13,102.2
2013-06-04 20:05:13,90.84
2013-06-04 20:10:13,68.13
2013-06-04 20:15:13,68.13
2013-06-04 20:20:13,56.78
2013-06-04 20:25:13,45.42
2013-06-04 20:30:13,45.42
2013-06-04 20:35:13,22.71
2013-06-04 20:40:13,11.36
2013-06-05 02:10:13,11.36
2013-06-05 02:15:13,34.07
2013-06-05 02:20:13,56.78
2013-06-05 02:25:13,68.13
2013-06-05 02:30:13,68.13
2013-06-05 02:35:13,79.49
2013-06-05 02:40:13,22.71
2013-06-05 02:45:13,45.42
2013-06-05 02:55:13,45.42
2013-06-05 03:00:13,150
2013-06-05 03:10:13,150
2013-06-05 03:15:13,79.49
2013-06-05 03:20:13,150
2013-06-05 19:50:13,150
2013-06-05 19:55:13,79.49
2013-06-05 20:00:13,150
2013-06-05 20:10:13,150
2013-06-05 20:15:13,34.07
2013-06-05 20:20:13,150
2013-06-05 20:30:13,150
2013-06-05 20:35:13,147.62
2013-06-05 20:40:13,113.56
2013-06-05 20:45:13,90.84
2013-06-05 20:50:13,56.78
2013-06-05 20:55:13,11.36
2013-06-06 02:50:13,11.36
2013-06-06 02:55:13,45.42
2013-06-06 03:00:13,150
2013-06-06 03:50:13,150
2013-06-06 03:55:13,68.13
2013-06-06 04:00:13,150
2013-06-06 20:05:13,150
2013-06-06 20:10:13,124.91
2013-06-06 20:15:13,79.49
2013-06-06 20:20:13,56.78
2013-06-06 20:25:13,45.42
2013-06-06 20:35:13,45.42
2013-06-06 20:40:13,22.71
2013-06-06 20:45:13,11.36
2013-06-07 02:35:12,11.36
2013-06-07 02:40:12,34.07
2013-06-07 02:45:12,34.07
2013-06-07 02:50:12,45.42
2013-06-07 02:55:12,150
2013-06-07 03:05:12,150
2013-06-07 03:10:12,113.56
2013-06-07 03:15:12,150
2013-06-07 19:45:12,150
2013-06-07 19:50:12,79.49
2013-06-07 19:55:12,90.84
2013-06-07 20:00:12,150
2013-06-07 20:05:12,150
2013-06-07 20:10:12,45.42
2013-06-07 20:15:12,34.07
2013-06-07 20:30:12,34.07
2013-06-07 20:35:12,22.71
2013-06-07 20:40:12,11.36
2013-06-08 02:45:12,11.36
2013-06-08 02:50:12,34.07
2013-06-08 02:55:12,150
2013-06-08 03:05:12,150
2013-06-08 03:10:12,102.2
2013-06-08 03:15:12,45.42
2013-06-08 03:20:12,45.42
2013-06-08 03:25:12,150
2013-06-08 03:35:12,150
2013-06-08 03:40:12,68.13
2013-06-08 03:45:12,68.13
2013-06-08 03:50:12,150
2013-06-08 19:35:12,150
2013-06-08 19:40:12,124.91
2013-06-08 19:45:12,150
2013-06-08 19:55:12,150
2013-06-08 20:00:12,45.42
2013-06-08 20:05:12,150
2013-06-08 20:10:12,150
2013-06-08 20:15:12,45.42
2013-06-08 20:20:12,34.07
2013-06-08 20:30:12,34.07
2013-06-08 20:35:12,68.13
2013-06-08 20:40:12,68.13
2013-06-08 20:45:12,56.78
2013-06-08 20:50:12,34.07
2013-06-08 20:55:12,11.36
2013-06-09 02:45:12,11.36
2013-06-09 02:50:12,22.71
2013-06-09 02:55:12,34.07
2013-06-09 03:00:12,45.42
2013-06-09 03:05:12,45.42
2013-06-09 03:10:12,150
2013-06-09 19:45:12,150
2013-06-09 19:50:12,102.2
2013-06-09 19:55:12,90.84
2013-06-09 20:00:12,150
2013-06-09 20:10:12,150
2013-06-09 20:15:12,34.07
2013-06-09 20:20:12,45.42
2013-06-09 20:25:12,34.07
2013-06-09 20:30:12,34.07
2013-06-09 20:35:12,11.36
2013-06-10 02:40:12,11.36
2013-06-10 02:45:12,34.07
2013-06-10 02:55:12,34.07
2013-06-10 03:00:12,150
2013-06-10 19:35:12,150
2013-06-10 19:40:12,56.78
2013-06-10 19:45:12,45.42
2013-06-10 19:50:12,45.42
2013-06-10 19:55:12,34.07
2013-06-10 20:05:12,34.07
2013-06-10 20:10:12,150
2013-06-10 20:20:12,150
2013-06-10 20:25:12,136.27
2013-06-10 20:30:12,102.2
2013-06-10 20:35:12,90.84
2013-06-10 20:40:12,45.42
2013-06-10 20:45:12,11.36
2013-06-11 02:15:12,11.36
2013-06-11 02:20:12,22.71
2013-06-11 02:25:12,45.42
2013-06-11 02:30:12,68.13
2013-06-11 02:35:12,90.84
2013-06-11 02:40:12,136.27
2013-06-11 02:45:12,150
2013-06-11 20:30:12,150
2013-06-11 20:35:12,147.62
2013-06-11 20:40:12,124.91
2013-06-11 20:45:12,79.49
2013-06-11 20:50:12,56.78
2013-06-11 20:55:12,34.07
2013-06-11 21:00:12,11.36
2013-06-12 02:15:12,11.36
2013-06-12 02:20:12,22.71
2013-06-12 02:25:12,45.42
2013-06-12 02:30:12,45.42
2013-06-12 02:35:12,56.78
2013-06-12 02:40:12,56.78
2013-06-12 02:45:12,68.13
2013-06-12 02:50:12,90.84
2013-06-12 02:55:12,150
2013-06-12 20:20:11,150
2013-06-12 20:25:11,124.91
2013-06-12 20:30:11,79.49
2013-06-12 20:35:11,68.13
2013-06-12 20:40:11,68.13
2013-06-12 20:45:11,34.07
2013-06-12 20:50:11,22.71
2013-06-12 20:55:11,11.36
2013-06-13 02:30:11,11.36
2013-06-13 02:35:11,22.71
2013-06-13 02:40:11,56.78
2013-06-13 02:45:11,68.13
2013-06-13 02:50:11,113.56
2013-06-13 02:55:11,150
2013-06-13 20:25:11,150
2013-06-13 20:30:11,136.27
2013-06-13 20:35:11,79.49
2013-06-13 20:40:11,68.13
2013-06-13 20:50:11,68.13
2013-06-13 20:55:11,34.07
2013-06-13 21:00:11,11.36
2013-06-14 02:25:11,11.36
2013-06-14 02:30:11,22.71
2013-06-14 02:35:11,34.07
2013-06-14 02:40:11,56.78
2013-06-14 02:45:11,90.84
2013-06-14 02:50:11,113.56
2013-06-14 02:55:11,150
2013-06-14 20:50:11,150
2013-06-14 20:55:11,113.56
2013-06-14 21:00:11,79.49
2013-06-14 21:05:11,68.13
2013-06-14 21:10:11,56.78
2013-06-14 21:15:11,34.07
2013-06-14 21:20:11,22.71
2013-06-14 21:25:11,22.71
2013-06-14 21:30:11,11.36
2013-06-15 01:45:11,11.36
2013-06-15 01:50:11,22.71
2013-06-15 01:55:11,45.42
2013-06-15 02:00:11,34.07
2013-06-15 02:05:11,56.78
2013-06-15 02:15:11,56.78
2013-06-15 02:20:11,90.84
